QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
BAA10467.1	COG3011	225556	1.42e-52	33.333	YuxK	Predicted thiol-disulfide oxidoreductase YuxK, DCC family	R	General function prediction only
BAA10468.1	COG1051	223979	3.92e-42	41.481	YjhB	ADP-ribose pyrophosphatase YjhB, NUDIX family	F	Nucleotide transport and metabolism
BAA10469.1	COG0853	223922	1.26e-62	48.031	PanD	Aspartate 1-decarboxylase	H	Coenzyme transport and metabolism
BAA10470.1	COG0039	223117	1.73e-132	47.756	Mdh	Malate/lactate dehydrogenase	C	Energy production and conversion
BAA10473.1	COG0193	223271	4.6e-106	48.947	Pth	Peptidyl-tRNA hydrolase	J	Translation, ribosomal structure and biogenesis
BAA10476.1	COG0683	223755	5.98e-53	28.283	LivK	ABC-type branched-chain amino acid transport system, periplasmic component	E	Amino acid transport and metabolism
BAA10477.1	COG0025	223104	1.38e-77	35.294	NhaP	NhaP-type Na+/H+ or K+/H+ antiporter	P	Inorganic ion transport and metabolism
BAA10478.1	COG0024	223103	3.94e-125	52.61	Map	Methionine aminopeptidase	J	Translation, ribosomal structure and biogenesis
BAA10479.1	COG4802	227139	1.39e-48	40.517	FtrB	Ferredoxin-thioredoxin reductase, catalytic subunit	C	Energy production and conversion
BAA10480.1	COG0596	223669	2.1e-30	30.483	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold	H	Coenzyme transport and metabolism
BAA10482.1	COG4243	226694	2.81e-52	37.888		Vitamin K epoxide reductase (VKOR) family protein, predicted involvement in disulfide bond formation	R	General function prediction only
BAA10483.1	COG0426	223503	0.0	45.897	NorV	Flavorubredoxin	C	Energy production and conversion
BAA10484.1	COG0613	223686	2.83e-63	23.552	YciV	5'-3' exoribonuclease TrpH/YciV (RNase AM), contains PHP domain	F	Nucleotide transport and metabolism
BAA10485.1	COG1468	224385	0.002	17.621	Cas4	CRISPR/Cas system-associated exonuclease Cas4, RecB family	V	Defense mechanisms
BAA10487.1	COG0023	223102	3.71e-35	36.538	SUI1	Translation initiation factor 1 (eIF-1/SUI1)	J	Translation, ribosomal structure and biogenesis
BAA10488.1	COG0671	223743	1.61e-09	20.305	PgpB	Membrane-associated phospholipid phosphatase	I	Lipid transport and metabolism
BAA10489.1	COG1466	224383	5.25e-61	30.769	HolA	DNA polymerase III, delta subunit	L	Replication, recombination and repair
BAA10494.1	COG2954	225503	6.37e-20	48.718	CYTH	CYTH domain, found in class IV adenylate cyclase and various triphosphatases	R	General function prediction only
BAA10495.1	COG2954	225503	1.65e-40	48.684	CYTH	CYTH domain, found in class IV adenylate cyclase and various triphosphatases	R	General function prediction only
BAA10496.1	COG2124	225035	4.07e-100	29.638	CypX	Cytochrome P450	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA10498.1	COG0365	223442	0.0	46.032	Acs	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	I	Lipid transport and metabolism
BAA10500.1	COG1398	224316	1.45e-134	50.35	OLE1	Fatty-acid desaturase	I	Lipid transport and metabolism
BAA10501.1	COG4100	226585	0.0	60.539	YnbB	Cystathionine beta-lyase family protein involved in aluminum resistance	P	Inorganic ion transport and metabolism
BAA10502.1	COG3895	226411	1.45e-40	38.596	MliC	Membrane-bound inhibitor of C-type lysozyme	M	Cell wall/membrane/envelope biogenesis
BAA10504.1	COG0226	223304	1.12e-50	28.743	PstS	ABC-type phosphate transport system, periplasmic component	P	Inorganic ion transport and metabolism
BAA10506.1	COG0451	223528	2.25e-40	25.595	WcaG	Nucleoside-diphosphate-sugar epimerase	M	Cell wall/membrane/envelope biogenesis
BAA10507.1	COG1506	224423	1.1e-124	26.04	DAP2	Dipeptidyl aminopeptidase/acylaminoacyl peptidase	E	Amino acid transport and metabolism
BAA10508.1	COG0267	223345	5.8e-14	50.847	RpmG	Ribosomal protein L33	J	Translation, ribosomal structure and biogenesis
BAA10509.1	COG0238	223316	7.05e-28	54.688	RpsR	Ribosomal protein S18	J	Translation, ribosomal structure and biogenesis
BAA10510.1	COG0787	223858	4.46e-161	46.757	Alr	Alanine racemase	M	Cell wall/membrane/envelope biogenesis
BAA10511.1	COG2199	225109	2.03e-54	38.043	GGDEF	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	T	Signal transduction mechanisms
BAA10512.1	COG0659	223732	3.03e-149	36.976	SUL1	Sulfate permease or related transporter, MFS superfamily	P	Inorganic ion transport and metabolism
BAA10513.1	COG1173	224094	1.22e-91	50.862	DppC	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	E	Amino acid transport and metabolism
BAA10514.1	COG0816	223886	2.57e-10	27.027	YqgF	YqgF/RuvX protein, pre-16S rRNA maturation RNase/Holliday junction resolvase/anti-termination factor	J	Translation, ribosomal structure and biogenesis
BAA10516.1	COG0305	223382	3.95e-166	52.094	DnaB	Replicative DNA helicase	L	Replication, recombination and repair
BAA10517.1	COG0714	223786	1.22e-105	46.688	MoxR	MoxR-like ATPase	R	General function prediction only
BAA10518.1	COG1088	224013	0.0	63.69	RfbB	dTDP-D-glucose 4,6-dehydratase	M	Cell wall/membrane/envelope biogenesis
BAA10520.1	COG0480	223556	0.0	39.086	FusA	Translation elongation factor EF-G, a GTPase	J	Translation, ribosomal structure and biogenesis
BAA10521.1	COG0150	223228	0.0	58.235	PurM	Phosphoribosylaminoimidazole (AIR) synthetase	F	Nucleotide transport and metabolism
BAA10522.1	COG2226	225136	2.89e-22	36.585	UbiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	H	Coenzyme transport and metabolism
BAA10523.1	COG0276	223353	7.91e-159	51.235	HemH	Protoheme ferro-lyase (ferrochelatase)	H	Coenzyme transport and metabolism
BAA10524.1	COG0154	223232	2.28e-114	34.647	GatA	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	J	Translation, ribosomal structure and biogenesis
BAA10526.1	COG3187	225728	1.31e-33	23.718	HslJ	Heat shock protein HslJ	O	Posttranslational modification, protein turnover, chaperones
BAA10527.1	COG2200	225110	1.86e-102	42.8	EAL	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	T	Signal transduction mechanisms
BAA10528.1	COG0617	223690	1.23e-78	25.362	PcnB	tRNA nucleotidyltransferase/poly(A) polymerase	J	Translation, ribosomal structure and biogenesis
BAA10530.1	COG1009	223941	0.0	40.325	NuoL	Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit	C	Energy production and conversion
BAA10533.1	COG0479	223555	3.4e-101	42.324	SdhB/FrdB	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	C	Energy production and conversion
BAA10535.1	COG1959	224870	1.53e-51	40.426	IscR	DNA-binding transcriptional regulator, IscR family	K	Transcription
BAA10536.1	COG2200	225110	6.41e-107	52.191	EAL	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	T	Signal transduction mechanisms
BAA10537.1	COG0669	223741	1.12e-93	60.897	CoaD	Phosphopantetheine adenylyltransferase	H	Coenzyme transport and metabolism
BAA10538.1	COG3599	226127	7.87e-31	26.05	DivIVA	Cell division septum initiation protein DivIVA, interacts with FtsZ and MinD	D	Cell cycle control, cell division, chromosome partitioning
BAA10539.1	COG0357	223434	1.59e-79	35.135	RsmG	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)	J	Translation, ribosomal structure and biogenesis
BAA10540.1	COG0643	223716	5.79e-31	27.225	CheA	Chemotaxis protein histidine kinase CheA	T	Signal transduction mechanisms
BAA10541.1	COG2345	225222	1.9e-91	44.55		Predicted transcriptional regulator, ArsR family	K	Transcription
BAA10542.1	COG0719	223791	4.08e-179	41.964	SufB	Fe-S cluster assembly scaffold protein SufB	O	Posttranslational modification, protein turnover, chaperones
BAA10543.1	COG0396	223473	7.24e-144	60.63	SufC	Fe-S cluster assembly ATPase SufC	O	Posttranslational modification, protein turnover, chaperones
BAA10544.1	COG0719	223791	1.46e-112	25.761	SufB	Fe-S cluster assembly scaffold protein SufB	O	Posttranslational modification, protein turnover, chaperones
BAA10545.1	COG0520	223594	0.0	54.074	CsdA	Selenocysteine lyase/Cysteine desulfurase	E	Amino acid transport and metabolism
BAA10546.1	COG0003	223082	8.74e-140	47.853	ArsA	Anion-transporting ATPase, ArsA/GET3 family	P	Inorganic ion transport and metabolism
BAA10548.1	COG0241	223319	3.02e-60	44.853	HisB1/GmhB	Histidinol phosphatase/D-glycero-mannoheptose bisphosphatephosphatase, HAD superfamily	E	Amino acid transport and metabolism
BAA10549.1	COG0279	223356	1.33e-92	50.289	GmhA	Phosphoheptose isomerase	G	Carbohydrate transport and metabolism
BAA10550.1	COG0720	223792	1.76e-38	41.406	QueD	6-pyruvoyl-tetrahydropterin synthase	H	Coenzyme transport and metabolism
BAA10551.1	COG2804	225363	1.08e-178	34.37	PulE	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB	N	Cell motility
BAA10553.1	COG0328	223405	4.81e-64	46.795	RnhA	Ribonuclease HI	L	Replication, recombination and repair
BAA10554.1	COG0745	223816	7.89e-96	48.069	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
BAA10555.1	COG0621	223694	0.0	41.084	MiaB	tRNA A37 methylthiotransferase MiaB	J	Translation, ribosomal structure and biogenesis
BAA10556.1	COG0513	223587	1.07e-169	42.667	SrmB	Superfamily II DNA and RNA helicase	L	Replication, recombination and repair
BAA10557.1	COG0002	223081	0.0	52.149	ArgC	N-acetyl-gamma-glutamylphosphate reductase	E	Amino acid transport and metabolism
BAA10558.1	COG0118	223196	3.12e-109	47.826	HisH	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	E	Amino acid transport and metabolism
BAA10559.1	COG0441	223518	0.0	51.027	ThrS	Threonyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis
BAA10560.1	COG0443	223520	3.48e-107	23.175	DnaK	Molecular chaperone DnaK (HSP70)	O	Posttranslational modification, protein turnover, chaperones
BAA10561.1	COG1233	224154	2.35e-143	31.492		Phytoene dehydrogenase-related protein	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA10562.1	COG2226	225136	2.33e-19	33.333	UbiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	H	Coenzyme transport and metabolism
BAA10563.1	COG3185	225726	3.72e-153	37.249	HppD	4-hydroxyphenylpyruvate dioxygenase and related hemolysins	E	Amino acid transport and metabolism
BAA10564.1	COG1012	223944	1.2e-127	30.839	AdhE	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	I	Lipid transport and metabolism
BAA10565.1	COG0463	223539	1.19e-15	24.779	WcaA	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA10566.1	COG0484	223560	1.25e-94	36.48	DnaJ	DnaJ-class molecular chaperone with C-terminal Zn finger domain	O	Posttranslational modification, protein turnover, chaperones
BAA10567.1	COG4122	226607	1.57e-81	40.541	TrmR	tRNA 5-hydroxyU34 O-methylase TrmR/YrrM	J	Translation, ribosomal structure and biogenesis
BAA10568.1	COG0659	223732	3.9e-157	38.011	SUL1	Sulfate permease or related transporter, MFS superfamily	P	Inorganic ion transport and metabolism
BAA10570.1	COG1131	224054	1.92e-108	39.297	CcmA	ABC-type multidrug transport system, ATPase component	V	Defense mechanisms
BAA10571.1	COG0131	223209	1.05e-118	57.653	HisB2	Imidazoleglycerol phosphate dehydratase HisB	E	Amino acid transport and metabolism
BAA10572.1	COG4636	226983	3.56e-49	35.385	Uma2	Endonuclease, Uma2 family (restriction endonuclease fold)	R	General function prediction only
BAA10573.1	COG2227	225137	5.99e-18	37.383	UbiG	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	H	Coenzyme transport and metabolism
BAA10575.1	COG2197	225107	5.76e-15	26.708	CitB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	T	Signal transduction mechanisms
BAA10576.1	COG1136	224059	4.02e-99	43.75	LolD	ABC-type lipoprotein export system, ATPase component	M	Cell wall/membrane/envelope biogenesis
BAA10577.1	COG0523	223597	1.95e-104	37.394	YejR	Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family	R	General function prediction only
BAA10579.1	COG0823	223893	6.98e-48	31.313	TolB	Periplasmic component TolB of the Tol biopolymer transport system	U	Intracellular trafficking, secretion, and vesicular transport
BAA10580.1	COG1028	223959	4.36e-20	22.426	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I	Lipid transport and metabolism
BAA10581.1	COG3675	226200	5.41e-114	27.666	Lip2	Predicted lipase	I	Lipid transport and metabolism
BAA10583.1	COG0436	223513	7.11e-101	30.244	AspB	Aspartate/methionine/tyrosine aminotransferase	E	Amino acid transport and metabolism
BAA10584.1	COG0586	223659	6.1e-47	33.173	DedA	Membrane integrity protein DedA, putative transporter, DedA/Tvp38 family	M	Cell wall/membrane/envelope biogenesis
BAA10585.1	COG3264	225803	8.86e-112	36.036	MscK	Small-conductance mechanosensitive channel MscK	M	Cell wall/membrane/envelope biogenesis
BAA10586.1	COG5659	227946	3.69e-19	30.769	Srso17	SRSO17 transposase	X	Mobilome: prophages, transposons
BAA10587.1	COG3293	225830	1.24e-36	40.476		Transposase	X	Mobilome: prophages, transposons
BAA10588.1	COG0848	223917	1.42e-34	25.333	ExbD	Biopolymer transport protein ExbD	U	Intracellular trafficking, secretion, and vesicular transport
BAA10589.1	COG0848	223917	1.37e-25	22.973	ExbD	Biopolymer transport protein ExbD	U	Intracellular trafficking, secretion, and vesicular transport
BAA10590.1	COG0811	223881	2.62e-37	35.349	TolQ	Biopolymer transport protein ExbB/TolQ	U	Intracellular trafficking, secretion, and vesicular transport
BAA10591.1	COG1840	224753	4.03e-61	24.679	AfuA	ABC-type Fe3+ transport system, periplasmic component	P	Inorganic ion transport and metabolism
BAA10593.1	COG1357	224276	5.58e-24	48.246	YjbI	Uncharacterized conserved protein YjbI, contains pentapeptide repeats	S	Function unknown
BAA10594.1	COG0642	223715	9.56e-59	40.154	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
BAA10595.1	COG0715	223787	5.65e-34	23.507	TauA	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	P	Inorganic ion transport and metabolism
BAA10596.1	COG0456	223532	1.17e-17	22.667	RimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	J	Translation, ribosomal structure and biogenesis
BAA10598.1	COG1828	224741	5.86e-43	50.0	PurS	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS subunit	F	Nucleotide transport and metabolism
BAA10599.1	COG0047	223125	5.97e-127	53.778	PurL2	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain	F	Nucleotide transport and metabolism
BAA10600.1	COG2510	225308	0.001	38.182	RibN	Riboflavin transporter RibN, EamA domain	H	Coenzyme transport and metabolism
BAA10602.1	COG0665	223737	0.004	32.258	DadA	Glycine/D-amino acid oxidase (deaminating)	E	Amino acid transport and metabolism
BAA10604.1	COG0462	223538	2.09e-175	57.962	PrsA	Phosphoribosylpyrophosphate synthetase	F	Nucleotide transport and metabolism
BAA10605.1	COG0132	223210	2.23e-74	36.842	BioD	Dethiobiotin synthetase	H	Coenzyme transport and metabolism
BAA10606.1	COG0809	223879	0.0	53.482	QueA	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)	J	Translation, ribosomal structure and biogenesis
BAA10607.1	COG0628	223701	3.81e-50	30.966	PerM	Predicted PurR-regulated permease PerM	R	General function prediction only
BAA10608.1	COG1402	224320	1.34e-97	39.044	ArfB	Creatinine amidohydrolase/Fe(II)-dependent FAPy formamide hydrolase (riboflavin and F420 biosynthesis)	H	Coenzyme transport and metabolism
BAA10610.1	COG0664	223736	1.87e-28	26.961	Crp	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	T	Signal transduction mechanisms
BAA10611.1	COG0837	223907	2.8e-143	40.282	Glk	Glucokinase	G	Carbohydrate transport and metabolism
BAA10612.1	COG1132	224055	1.3e-152	36.38	MdlB	ABC-type multidrug transport system, ATPase and permease component	V	Defense mechanisms
BAA10613.1	COG2814	225371	4.83e-23	23.698	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
BAA10615.1	COG0038	223116	2.14e-43	23.419	ClcA	H+/Cl- antiporter ClcA	P	Inorganic ion transport and metabolism
BAA10616.1	COG0668	223740	4.44e-22	26.293	MscS	Small-conductance mechanosensitive channel	M	Cell wall/membrane/envelope biogenesis
BAA10617.1	COG1492	224409	0.0	51.822	CobQ	Cobyric acid synthase	H	Coenzyme transport and metabolism
BAA10618.1	COG2159	225070	9.18e-77	28.487	LigW	5-carboxyvanillate decarboxylase LigW (lignin degradation), amidohydro domain	G	Carbohydrate transport and metabolism
BAA10619.1	COG0633	223706	9.56e-14	36.538	Fdx	Ferredoxin	C	Energy production and conversion
BAA10621.1	COG0469	223545	0.0	48.734	PykF	Pyruvate kinase	G	Carbohydrate transport and metabolism
BAA10622.1	COG2081	224992	6.09e-175	39.663	YhiN	Predicted flavoprotein YhiN	R	General function prediction only
BAA10623.1	COG3118	225660	1.52e-33	47.573	CnoX	Chaperedoxin CnoX, contains thioredoxin-like and TPR-like domains, YbbN/TrxSC family	O	Posttranslational modification, protein turnover, chaperones
BAA10624.1	COG4448	226856	0.0	49.852	AnsA2	L-asparaginase II	E	Amino acid transport and metabolism
BAA10626.1	COG0381	223458	1.46e-172	51.467	WecB	UDP-N-acetylglucosamine 2-epimerase	M	Cell wall/membrane/envelope biogenesis
BAA10627.1	COG0786	223857	1.72e-109	25.991	GltS	Na+/glutamate symporter	E	Amino acid transport and metabolism
BAA10628.1	COG4401	226835	1.4e-78	58.871	AroH	Chorismate mutase AroH	E	Amino acid transport and metabolism
BAA10629.1	COG0463	223539	2.52e-20	30.631	WcaA	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA10630.1	COG5659	227946	8.89e-165	34.795	Srso17	SRSO17 transposase	X	Mobilome: prophages, transposons
BAA10631.1	COG0004	223083	7.09e-159	41.262	AmtB	Ammonia channel protein AmtB	P	Inorganic ion transport and metabolism
BAA10632.1	COG0800	223871	9.14e-88	42.857	Eda	2-keto-3-deoxy-6-phosphogluconate aldolase	G	Carbohydrate transport and metabolism
BAA10634.1	COG1480	224397	0.0	37.312	PgpH	Cyclic di-AMP-specific phosphodiesterase PgpH, HD superfamily	T	Signal transduction mechanisms
BAA10635.1	COG2304	225187	9.85e-76	31.951	YfbK	Secreted protein containing bacterial Ig-like domain and vWFA domain	R	General function prediction only
BAA10637.1	COG1192	224113	2.24e-35	28.846	ParA	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ	D	Cell cycle control, cell division, chromosome partitioning
BAA10638.1	COG1158	224080	0.000814	33.333	Rho	Transcription termination factor Rho	K	Transcription
BAA10640.1	COG1473	224390	2.53e-169	46.954	AbgB	Metal-dependent amidase/aminoacylase/carboxypeptidase	R	General function prediction only
BAA10641.1	COG2241	225150	5.44e-75	41.667	CobL	Precorrin-6B methylase 1	H	Coenzyme transport and metabolism
BAA10642.1	COG0820	223890	3.91e-167	48.521	RlmN	Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37	J	Translation, ribosomal structure and biogenesis
BAA10644.1	COG0668	223740	1.22e-32	26.007	MscS	Small-conductance mechanosensitive channel	M	Cell wall/membrane/envelope biogenesis
BAA10645.1	COG0702	223774	1.71e-25	17.921	YbjT	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	R	General function prediction only
BAA10646.1	COG0661	223733	6.32e-176	37.996	AarF	Predicted protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	H	Coenzyme transport and metabolism
BAA10647.1	COG0642	223715	5.29e-28	24.901	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
BAA10648.1	COG1192	224113	1.99e-38	30.233	ParA	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ	D	Cell cycle control, cell division, chromosome partitioning
BAA10649.1	COG1196	224117	3.87e-05	29.348	Smc	Chromosome segregation ATPase Smc	D	Cell cycle control, cell division, chromosome partitioning
BAA10651.1	COG2208	225118	8.18e-93	30.458	RsbU	Phosphoserine phosphatase RsbU, regulator of sigma subunit	T	Signal transduction mechanisms
BAA10652.1	COG0745	223816	1.49e-89	44.978	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
BAA10654.1	COG5659	227946	7e-05	5.102	Srso17	SRSO17 transposase	X	Mobilome: prophages, transposons
BAA10655.1	COG5659	227946	9.21e-99	40.435	Srso17	SRSO17 transposase	X	Mobilome: prophages, transposons
BAA10656.1	COG0422	223499	0.0	68.794	ThiC	4-amino-2-methyl-5-hydroxymethylpyrimidine (HMP) synthase ThiC	H	Coenzyme transport and metabolism
BAA10657.1	COG1295	224214	4.3e-52	28.846	BrkB	Uncharacterized membrane protein, BrkB/YihY/UPF0761 family (not an RNase)	S	Function unknown
BAA10658.1	COG0565	223639	6.16e-104	46.444	TrmJ	tRNA C32,U32 (ribose-2'-O)-methylase TrmJ or a related methyltransferase	J	Translation, ribosomal structure and biogenesis
BAA10659.1	COG2367	225242	1.97e-78	32.845	PenP	Beta-lactamase class A	V	Defense mechanisms
BAA10660.1	COG0855	223924	0.0	56.461	Ppk	Polyphosphate kinase	P	Inorganic ion transport and metabolism
BAA10661.1	COG0851	223920	1.15e-28	42.697	MinE	Septum formation topological specificity factor MinE	D	Cell cycle control, cell division, chromosome partitioning
BAA10662.1	COG2894	225447	5.42e-136	57.471	MinD	Septum site-determining ATPase MinD	D	Cell cycle control, cell division, chromosome partitioning
BAA10664.2	COG0850	223919	4.96e-58	27.706	MinC	Septum site-determining protein MinC	D	Cell cycle control, cell division, chromosome partitioning
BAA10665.1	COG1716	224630	6.72e-28	29.375	FHA	Forkhead associated (FHA) domain, binds pSer, pThr, pTyr	T	Signal transduction mechanisms
BAA10666.1	COG4845	227182	4.42e-106	51.304	CatA	Chloramphenicol O-acetyltransferase	V	Defense mechanisms
BAA10667.1	COG4636	226983	4.16e-48	38.776	Uma2	Endonuclease, Uma2 family (restriction endonuclease fold)	R	General function prediction only
BAA10668.1	COG0574	223647	0.0	52.0	PpsA	Phosphoenolpyruvate synthase/pyruvate phosphate dikinase	G	Carbohydrate transport and metabolism
BAA10669.1	COG2199	225109	3.86e-62	45.304	GGDEF	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	T	Signal transduction mechanisms
BAA10670.1	COG2226	225136	4.85e-15	40.541	UbiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	H	Coenzyme transport and metabolism
BAA10671.1	COG0535	223609	2.38e-31	21.194	SkfB	Radical SAM superfamily maturase, SkfB/NifB/PqqE family	D	Cell cycle control, cell division, chromosome partitioning
BAA10672.1	COG0398	223475	1.48e-43	40.0	TVP38	Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family	S	Function unknown
BAA10673.1	COG0737	223808	3.87e-92	28.302	UshA	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	F	Nucleotide transport and metabolism
BAA10674.1	COG0456	223532	1.62e-08	21.429	RimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	J	Translation, ribosomal structure and biogenesis
BAA10675.1	COG0433	223510	2.16e-64	23.37	HerA	Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains	L	Replication, recombination and repair
BAA10676.1	COG2888	225442	8.77e-05	25.926		Predicted RNA-binding protein involved in translation, contains  Zn-ribbon domain, DUF1610 family	R	General function prediction only
BAA10677.1	COG1032	223963	1.01e-57	22.103	YgiQ	Radical SAM superfamily enzyme YgiQ, UPF0313 family	R	General function prediction only
BAA10681.1	COG4585	226951	1.14e-64	39.906	ComP	Signal transduction histidine kinase ComP	T	Signal transduction mechanisms
BAA10682.1	COG2197	225107	2.2e-78	43.602	CitB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	T	Signal transduction mechanisms
BAA10683.1	COG1651	224565	6.73e-24	17.727	DsbG	Protein thiol-disulfide isomerase DsbC	O	Posttranslational modification, protein turnover, chaperones
BAA10684.1	COG0596	223669	4.07e-47	30.935	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold	H	Coenzyme transport and metabolism
BAA10685.1	COG4221	226674	9.72e-116	47.581	YdfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	C	Energy production and conversion
BAA10687.1	COG0702	223774	1.08e-52	32.609	YbjT	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	R	General function prediction only
BAA10688.1	COG0251	223329	1.22e-27	30.435	RidA	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	V	Defense mechanisms
BAA10689.1	COG2602	225322	1.42e-104	41.304	YbxI	Beta-lactamase class D	V	Defense mechanisms
BAA10691.1	COG0024	223103	3.43e-128	52.381	Map	Methionine aminopeptidase	J	Translation, ribosomal structure and biogenesis
BAA10692.1	COG5464	227751	7.15e-21	12.381	RpnC	Recombination-promoting DNA endonuclease RpnC/YadD	L	Replication, recombination and repair
BAA10693.1	COG1056	223984	3.9e-53	26.543	NadR	Nicotinamide mononucleotide adenylyltransferase	H	Coenzyme transport and metabolism
BAA10694.1	COG1488	224405	1.38e-93	22.757	PncB	Nicotinic acid phosphoribosyltransferase	H	Coenzyme transport and metabolism
BAA10695.1	COG3448	225979	3.98e-90	50.265		CBS-domain-containing membrane protein	T	Signal transduction mechanisms
BAA10696.1	COG0389	223466	8.38e-19	28.571	DinP	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair	L	Replication, recombination and repair
BAA10697.1	COG0642	223715	4.2e-54	38.462	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
BAA10698.1	COG0745	223816	5.79e-79	38.983	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
BAA10699.1	COG0845	223914	4.07e-07	30.769	AcrA	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	M	Cell wall/membrane/envelope biogenesis
BAA10700.1	COG3696	226220	0.0	46.124	CusA	Cu/Ag efflux pump CusA	P	Inorganic ion transport and metabolism
BAA10701.1	COG4678	227023	1.02e-92	47.475		Muramidase (phage lambda lysozyme)	M	Cell wall/membrane/envelope biogenesis
BAA10702.1	COG2814	225371	0.000409	17.133	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
BAA10703.1	COG2082	224993	6.57e-86	35.294	CobH	Precorrin-8X methylmutase CbiC/CobH	H	Coenzyme transport and metabolism
BAA10704.1	COG2217	225127	0.0	40.442	ZntA	Cation-transporting P-type ATPase	P	Inorganic ion transport and metabolism
BAA10705.1	COG1742	224656	1.76e-41	55.556	YnfA	Uncharacterized inner membrane protein YnfA, drug/metabolite transporter superfamily	R	General function prediction only
BAA10706.1	COG0640	223713	1.34e-20	42.268	ArsR	DNA-binding transcriptional regulator, ArsR family	K	Transcription
BAA10707.1	COG2217	225127	0.0	39.836	ZntA	Cation-transporting P-type ATPase	P	Inorganic ion transport and metabolism
