QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
BAA17503.1	COG3881	443089	2.53e-24	30.12	YrrD	Uncharacterized conserved protein YrrD, contains PRC-barrel domain	S	Function unknown
BAA17505.1	COG0210	439980	0.0	42.728	UvrD	Superfamily I DNA or RNA helicase	L	Replication, recombination and repair
BAA17506.1	COG1259	440871	1.57e-63	49.275		Bifunctional DNase/RNase	A	RNA processing and modification
BAA17507.1	COG1090	440707	2.12e-163	51.307	YfcH	NAD dependent epimerase/dehydratase family enzyme	R	General function prediction only
BAA17508.1	COG3839	443050	0.0	48.395	MalK	ABC-type sugar transport system, ATPase component MalK	G	Carbohydrate transport and metabolism
BAA17509.1	COG5752	444462	2.88e-103	39.489	K-ycf53	Signaling protein combining a Ser/Thr protein kinase domain and the GUN4/Ycf53 porphyrin-binding domain	T	Signal transduction mechanisms
BAA17510.1	COG0637	440402	9.69e-60	36.638	YcjU	Beta-phosphoglucomutase, HAD superfamily	G	Carbohydrate transport and metabolism
BAA17511.1	COG0152	439922	7.4e-117	45.749	PurC	Phosphoribosylaminoimidazole-succinocarboxamide synthase	F	Nucleotide transport and metabolism
BAA17512.1	COG4775	443807	1.81e-113	26.822	BamA	Outer membrane protein assembly factor BamA	M	Cell wall/membrane/envelope biogenesis
BAA17513.1	COG4108	443284	0.0	59.886	PrfC	Peptide chain release factor RF-3	J	Translation, ribosomal structure and biogenesis
BAA17514.1	COG0659	440424	1.71e-161	34.51	SUL1	Sulfate permease or related transporter, MFS superfamily, contains STAS domain	P	Inorganic ion transport and metabolism
BAA17515.1	COG0589	440354	1.05e-30	28.148	UspA	Nucleotide-binding universal stress protein,  UspA family	T	Signal transduction mechanisms
BAA17516.1	COG3380	442607	1.82e-115	37.353		Predicted NAD/FAD-dependent oxidoreductase	R	General function prediction only
BAA17517.1	COG3103	442337	6.97e-10	26.667	YgiM	Uncharacterized conserved protein YgiM, contains N-terminal SH3 domain, DUF1202 family	R	General function prediction only
BAA17519.1	COG0029	439800	0.0	39.474	NadB	Aspartate oxidase	H	Coenzyme transport and metabolism
BAA17521.1	COG0537	440303	3.97e-40	49.074	HinT	Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family	F	Nucleotide transport and metabolism
BAA17522.1	COG0596	440361	9.88e-48	25.979	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH/undecaprenyl monophosphate-sugar esterase UshA/YqjL	H	Coenzyme transport and metabolism
BAA17523.1	COG1430	441039	9.33e-47	48.413		Uncharacterized conserved membrane protein, UPF0127 family	S	Function unknown
BAA17524.1	COG2906	442150	5.69e-13	47.059	Bfd	Bacterioferritin-associated ferredoxin	P	Inorganic ion transport and metabolism
BAA17526.1	COG2246	441847	7.54e-13	16.935	GtrA	Putative flippase GtrA (transmembrane translocase of bactoprenol-linked glucose)	I	Lipid transport and metabolism
BAA17527.1	COG0402	440171	8.78e-24	21.914	SsnA	Cytosine/adenosine deaminase or related metal-dependent hydrolase	F	Nucleotide transport and metabolism
BAA17528.1	COG2337	441908	2.61e-13	27.358	MazF	mRNA-degrading endonuclease MazF, toxin component of the MazEF toxin-antitoxin module	V	Defense mechanisms
BAA17530.1	COG0596	440361	7.98e-48	29.961	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH/undecaprenyl monophosphate-sugar esterase UshA/YqjL	H	Coenzyme transport and metabolism
BAA17532.1	COG0695	440459	5.18e-27	37.037	GrxC	Glutaredoxin	O	Posttranslational modification, protein turnover, chaperones
BAA17533.1	COG0189	439959	1.02e-84	35.474	LysX	Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily	E	Amino acid transport and metabolism
BAA17535.1	COG0447	440216	0.0	69.963	MenB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	H	Coenzyme transport and metabolism
BAA17536.1	COG3288	442518	4.28e-174	54.545	PntA	NAD/NADP transhydrogenase alpha subunit	C	Energy production and conversion
BAA17538.1	COG1669	441275	3.26e-20	31.111	MJ0435	Predicted nucleotidyltransferase MJ0435	R	General function prediction only
BAA17539.1	COG1598	441206	6.71e-11	30.357	HicB	Antitoxin component HicB of the HicAB toxin-antitoxin system	V	Defense mechanisms
BAA17540.1	COG1282	440893	0.0	61.422	PntB	NAD/NADP transhydrogenase beta subunit	C	Energy production and conversion
BAA17541.1	COG0312	440081	6.12e-128	32.883	TldD	Zn-dependent protease or N-deacetylase, PmbA/TldD/TldE family	O	Posttranslational modification, protein turnover, chaperones
BAA17542.1	COG2227	441829	7.44e-12	28.244	UbiG	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	H	Coenzyme transport and metabolism
BAA17543.1	COG2329	441901	4.88e-07	28.866	HmoA	Heme-degrading monooxygenase HmoA and related ABM domain proteins	H	Coenzyme transport and metabolism
BAA17544.1	COG2017	441620	3.72e-63	30.128	GalM	Galactose mutarotase or related enzyme	G	Carbohydrate transport and metabolism
BAA17545.1	COG0060	439830	0.0	47.183	IleS	Isoleucyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis
BAA17547.1	COG2812	442061	1.02e-81	41.525	DnaX	DNA polymerase III, gamma/tau subunits	L	Replication, recombination and repair
BAA17548.1	COG3565	442786	5.13e-39	38.806		Predicted dioxygenase of extradiol dioxygenase family	R	General function prediction only
BAA17549.1	COG3258	442489	2.4e-60	40.609	TsdA	Thiosulfate dehydrogenase TsdA, contains C-terminal cytochrome c domain	P	Inorganic ion transport and metabolism
BAA17550.1	COG2140	441743	3.43e-41	42.593	OxdD	Oxalate decarboxylase/archaeal phosphoglucose isomerase, cupin superfamily	G	Carbohydrate transport and metabolism
BAA17551.1	COG0058	439828	0.0	51.276	GlgP	Glucan phosphorylase	G	Carbohydrate transport and metabolism
BAA17552.1	COG1373	440984	0.002	30.435	AAA_14	Predicted ATPase, AAA+ superfamily	R	General function prediction only
BAA17553.1	COG4636	443674	5.98e-20	26.708	Uma2	Endonuclease, Uma2 family (restriction endonuclease fold)	R	General function prediction only
BAA17555.1	COG0515	440281	4.88e-31	27.49	SPS1	Serine/threonine protein kinase, uncludes type III secretion system effector YopO	T	Signal transduction mechanisms
BAA17556.1	COG5607	444338	5.19e-67	25.723	CHAD	CHAD domain, binds inorganic polyphosphates	S	Function unknown
BAA17558.1	COG0608	440373	0.0	37.564	RecJ	ssDNA-specific exonuclease RecJ, DHH superfamily, may be involved in archaeal DNA replication intiation	L	Replication, recombination and repair
BAA17559.1	COG0642	440407	4.15e-78	34.365	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
BAA17560.1	COG3463	442686	7.1e-138	42.451		Uncharacterized membrane protein	S	Function unknown
BAA17561.1	COG0524	440290	1.01e-82	34.628	RbsK	Sugar or nucleoside kinase, ribokinase family	G	Carbohydrate transport and metabolism
BAA17562.1	COG3038	442272	3.22e-34	35.294	CybB	Cytochrome b561	C	Energy production and conversion
BAA17564.1	COG1357	440968	2.85e-13	33.708	DotG	Type IVB secretion/DNA transfer system protein DotG/IcmE, contains pentapeptide repeats	U	Intracellular trafficking, secretion, and vesicular transport
BAA17565.1	COG0546	440312	3.04e-53	27.103	Gph	Phosphoglycolate phosphatase, HAD superfamily	C	Energy production and conversion
BAA17566.1	COG1600	441208	8.08e-156	51.379	QueG	Epoxyqueuosine reductase QueG (queuosine biosynthesis)	J	Translation, ribosomal structure and biogenesis
BAA17567.1	COG0054	439824	5.47e-83	53.165	RibE	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	H	Coenzyme transport and metabolism
BAA17568.1	COG5735	444445	1.15e-28	73.77	PsbZ	Photosystem II reaction center protein Z, PsbZ/Ycf9	C	Energy production and conversion
BAA17569.1	COG0501	440267	8.91e-43	23.113	HtpX	Zn-dependent protease with chaperone function	O	Posttranslational modification, protein turnover, chaperones
BAA17570.1	COG0539	440305	4.33e-89	36.842	RpsA	Ribosomal protein S1	J	Translation, ribosomal structure and biogenesis
BAA17571.1	COG3335	442564	1.22e-32	24.242		Transposase	X	Mobilome: prophages, transposons
BAA17572.1	COG1195	440808	2.61e-120	40.318	RecF	Recombinational DNA repair ATPase RecF	L	Replication, recombination and repair
BAA17573.1	COG1132	440747	0.0	43.371	MdlB	ABC-type multidrug and LPS transport system, ATPase and permease component MsbA	M	Cell wall/membrane/envelope biogenesis
BAA17574.1	COG0469	440237	0.0	54.968	PykF	Pyruvate kinase	G	Carbohydrate transport and metabolism
BAA17577.1	COG2326	441899	1.03e-126	51.931	PPK2	Polyphosphate kinase 2, PPK2 family	C	Energy production and conversion
BAA17578.1	COG0502	440268	3.1e-159	50.0	BioB	Biotin synthase or related enzyme	H	Coenzyme transport and metabolism
BAA17579.1	COG1268	440879	7.12e-37	41.83	BioY	Biotin transporter BioY	H	Coenzyme transport and metabolism
BAA17580.1	COG0597	440362	8.03e-48	43.046	LspA	Lipoprotein signal peptidase	M	Cell wall/membrane/envelope biogenesis
BAA17584.1	COG0765	440528	5.96e-97	52.558	HisM	ABC-type amino acid transport system, permease component	E	Amino acid transport and metabolism
BAA17586.1	COG0058	439828	0.0	51.146	GlgP	Glucan phosphorylase	G	Carbohydrate transport and metabolism
BAA17587.1	COG2242	441843	3.67e-72	45.361	CbiT	Precorrin-6Y C5,15-methylase subunit CbiT	H	Coenzyme transport and metabolism
BAA17588.1	COG0575	440340	9.53e-64	35.357	CdsA	CDP-diglyceride synthetase	I	Lipid transport and metabolism
BAA17591.1	COG2911	442155	1.32e-37	18.547	TamB	Autotransporter translocation and assembly protein TamB	U	Intracellular trafficking, secretion, and vesicular transport
BAA17592.1	COG1672	441278	3.57e-08	23.504	arAAA	Predicted ATPase, archaeal AAA+ ATPase superfamily	R	General function prediction only
BAA17593.1	COG1970	441573	1.16e-32	36.441	MscL	Large-conductance mechanosensitive channel	M	Cell wall/membrane/envelope biogenesis
BAA17594.1	COG0632	440397	3.91e-68	35.61	RuvA	Holliday junction resolvasome RuvABC DNA-binding subunit	L	Replication, recombination and repair
BAA17595.1	COG1836	441441	1.12e-76	44.583		Cytidylyltransferase family enzyme	R	General function prediction only
BAA17596.1	COG0446	440215	3.5e-68	26.361	Cdr	Coenzyme A disulfide reductase or related oxidoreductase, NAD(P)H-disulfide oxidoreductase family	H	Coenzyme transport and metabolism
BAA17597.1	COG0724	440488	4.74e-54	68.675	RRM	RNA recognition motif (RRM) domain	J	Translation, ribosomal structure and biogenesis
BAA17598.1	COG0154	439924	0.0	48.081	GatA	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	J	Translation, ribosomal structure and biogenesis
BAA17599.1	COG0739	440502	8.04e-44	40.385	NlpD	Murein endopeptidase or hydrolase activator MepM/NlpD, contains LysM domain	M	Cell wall/membrane/envelope biogenesis
BAA17600.1	COG0509	440275	2.6e-59	57.48	GcvH	Glycine cleavage system protein H (lipoate-binding)	E	Amino acid transport and metabolism
BAA17601.1	COG1293	440904	0.0	34.68	RqcH	Ribosome quality control (RQC) protein RqcH, Rqc2/NEMF/Tae2 family, contains fibronectin-(FbpA) and RNA- (NFACT) binding domains	J	Translation, ribosomal structure and biogenesis
BAA17602.1	COG0019	439790	3.94e-97	25.837	LysA	Diaminopimelate decarboxylase	E	Amino acid transport and metabolism
BAA17603.1	COG5743	444453	3e-23	54.167	LHCA5	Photosystem I light harvesting complex protein, LHCA5/LHCA6/HLI5/Ycf17 family	C	Energy production and conversion
BAA17606.1	COG0795	440558	6.12e-89	31.183	LptF	Lipopolysaccharide export LptBFGC system, permease protein LptF	M	Cell wall/membrane/envelope biogenesis
BAA17607.1	COG1316	440927	4.47e-97	42.537	Cps2a	Anionic cell wall polymer biosynthesis enzyme TagV/TagU,  LytR-Cps2A-Psr (LCP) family (peptidoglycan teichoic acid transferase)	M	Cell wall/membrane/envelope biogenesis
BAA17609.1	COG0057	439827	0.0	57.738	GapA	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	G	Carbohydrate transport and metabolism
BAA17610.1	COG4636	443674	1.73e-45	31.959	Uma2	Endonuclease, Uma2 family (restriction endonuclease fold)	R	General function prediction only
BAA17611.1	COG2360	441927	1.64e-85	38.743	Aat	Leu/Phe-tRNA-protein transferase	O	Posttranslational modification, protein turnover, chaperones
BAA17612.1	COG0320	440089	0.0	55.326	LipA	Lipoate synthase	H	Coenzyme transport and metabolism
BAA17613.1	COG1453	441062	2.15e-151	40.0		Predicted oxidoreductase of the aldo/keto reductase family	R	General function prediction only
BAA17614.1	COG1028	440651	1.34e-105	49.402	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I	Lipid transport and metabolism
BAA17615.1	COG0115	439885	2.31e-62	26.515	IlvE	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	E	Amino acid transport and metabolism
BAA17617.1	COG0661	440425	9.4e-147	40.488	AarF	Predicted protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	H	Coenzyme transport and metabolism
BAA17619.1	COG5550	444293	3.89e-11	26.087		Predicted aspartyl protease	O	Posttranslational modification, protein turnover, chaperones
BAA17620.1	COG0322	440091	0.0	48.052	UvrC	Excinuclease UvrABC, nuclease subunit	L	Replication, recombination and repair
BAA17621.1	COG0860	440621	2.93e-69	36.946	AmiC	N-acetylmuramoyl-L-alanine amidase	M	Cell wall/membrane/envelope biogenesis
BAA17622.1	COG1310	440921	1.49e-44	40.816	Rpn11	Predicted metalloprotease (deubiquitase), contains Jab1/MPN domain metalloenzyme (JAMM) motif	O	Posttranslational modification, protein turnover, chaperones
BAA17624.1	COG1994	441597	2.45e-13	22.843	SpoIVFB	Zn-dependent protease (includes sporulation protein SpoIVFB)	O	Posttranslational modification, protein turnover, chaperones
BAA17625.1	COG2103	441706	1.81e-168	55.184	MurQ	N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase	M	Cell wall/membrane/envelope biogenesis
BAA17627.1	COG5678	444392	0.0	74.164	PetA	Cytochrome b6f complex cytochrome f subunit, PetA	C	Energy production and conversion
BAA17628.1	COG0723	440487	6.65e-28	46.988	QcrA/PetC	Rieske Fe-S protein	C	Energy production and conversion
BAA17629.1	COG5722	444432	1.88e-30	84.375	PsbH	Photosystem II reaction center 10 kDa phosphoprotein, PsbH	C	Energy production and conversion
BAA17630.1	COG5728	444438	9.61e-22	69.767	PsbN	Photosystem II reaction center protein N, PsbN	C	Energy production and conversion
BAA17631.1	COG2350	441917	2.77e-28	31.034	YciI	YciI superfamily enzyme, includes 5-CHQ dehydrochlorinase, contains active-site pHis	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA17632.1	COG2319	441893	9.35e-12	25.359	WD40	WD40 repeat	R	General function prediction only
BAA17633.1	COG1638	441245	2.99e-60	29.781	DctP	TRAP-type C4-dicarboxylate transport system, periplasmic component	G	Carbohydrate transport and metabolism
BAA17634.1	COG3210	442443	2.42e-23	10.844	FhaB	Large exoprotein involved in heme utilization or adhesion	U	Intracellular trafficking, secretion, and vesicular transport
BAA17635.1	COG0300	440069	2.96e-53	34.222	YqjQ	Short-chain dehydrogenase	R	General function prediction only
BAA17636.1	COG3193	442426	7.73e-27	27.778	EfgA	Formaldehyde-binding sensor protein EfgA, GlcG/HbpS family	T	Signal transduction mechanisms
BAA17637.1	COG0662	440426	4.9e-06	20.388	ManC	Mannose-6-phosphate isomerase, cupin superfamily	G	Carbohydrate transport and metabolism
BAA17638.1	COG2319	441893	4.1e-74	36.301	WD40	WD40 repeat	R	General function prediction only
BAA17639.1	COG2319	441893	5.92e-52	30.816	WD40	WD40 repeat	R	General function prediction only
BAA17640.1	COG3193	442426	4.32e-29	33.103	EfgA	Formaldehyde-binding sensor protein EfgA, GlcG/HbpS family	T	Signal transduction mechanisms
BAA17641.1	COG0726	440490	8.02e-30	36.697	PgaB	Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family	G	Carbohydrate transport and metabolism
BAA17642.1	COG0596	440361	2.37e-35	23.843	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH/undecaprenyl monophosphate-sugar esterase UshA/YqjL	H	Coenzyme transport and metabolism
BAA17643.1	COG1082	440699	5.04e-44	23.05	YcjR	Sugar phosphate isomerase/epimerase	G	Carbohydrate transport and metabolism
BAA17644.1	COG3837	443048	8.37e-05	18.018		Uncharacterized conserved protein, cupin superfamily	S	Function unknown
BAA17645.1	COG0662	440426	4.42e-08	19.492	ManC	Mannose-6-phosphate isomerase, cupin superfamily	G	Carbohydrate transport and metabolism
BAA17646.1	COG1359	440970	6.84e-33	39.56	YgiN	Quinol monooxygenase YgiN	C	Energy production and conversion
BAA17648.1	COG0599	440364	7.54e-25	32.432	YurZ	Uncharacterized conserved protein YurZ, alkylhydroperoxidase/carboxymuconolactone decarboxylase family	R	General function prediction only
BAA17649.1	COG0693	440457	1.09e-28	29.016	YajL	Protein/nucleotide deglycase, PfpI/YajL/DJ-1 family (repair of methylglyoxal-glycated proteins and nucleic acids)	V	Defense mechanisms
BAA17650.1	COG2942	442185	9.43e-90	26.448	YihS	Mannose or cellobiose epimerase, N-acyl-D-glucosamine 2-epimerase family	G	Carbohydrate transport and metabolism
BAA17651.1	COG1366	440977	5.71e-17	32.609	STAS	Anti-anti-sigma factor (antagonist of anti-sigma factor), STAS domain	T	Signal transduction mechanisms
BAA17652.1	COG1523	441132	0.0	48.117	PulA	Pullulanase/glycogen debranching enzyme	G	Carbohydrate transport and metabolism
BAA17653.1	COG1366	440977	4.48e-20	30.108	STAS	Anti-anti-sigma factor (antagonist of anti-sigma factor), STAS domain	T	Signal transduction mechanisms
BAA17654.1	COG2208	441810	5.5e-71	35.115	RsbU	Phosphoserine phosphatase RsbU, regulator of sigma subunit	T	Signal transduction mechanisms
BAA17655.1	COG2172	441775	7.43e-27	27.612	RsbW	Anti-sigma regulatory factor (Ser/Thr protein kinase)	T	Signal transduction mechanisms
BAA17656.1	COG3875	443083	0.000247	24.419	LarA	Nickel-dependent lactate racemase	M	Cell wall/membrane/envelope biogenesis
BAA17657.1	COG3385	442612	2.17e-37	25.749	InsG	IS4 transposase InsG	X	Mobilome: prophages, transposons
BAA17659.1	COG0679	440443	1.38e-37	26.124	YfdV	Predicted permease, AEC (auxin efflux carrier) family	R	General function prediction only
BAA17660.1	COG1653	441259	5.97e-32	22.492	UgpB	ABC-type glycerol-3-phosphate transport system, periplasmic component	G	Carbohydrate transport and metabolism
BAA17662.1	COG0547	440313	3.55e-136	47.892	TrpD	Anthranilate phosphoribosyltransferase, glycosyltransferase domain	E	Amino acid transport and metabolism
BAA17663.1	COG0274	440043	4.81e-106	52.381	DeoC	Deoxyribose-phosphate aldolase	F	Nucleotide transport and metabolism
BAA17664.1	COG4354	443491	0.0	46.523	GBA2	Beta-glucosidase, glycosyl-hydrolase family 116	G	Carbohydrate transport and metabolism
BAA17665.1	COG5464	444215	5.58e-50	30.796	RpnC	Recombination-promoting DNA endonuclease RpnC/YadD	L	Replication, recombination and repair
BAA17667.1	COG1432	441041	3.82e-46	32.317	LabA	NYN domain, predicted PIN-related RNAse, tRNA/rRNA maturation	R	General function prediction only
BAA17668.1	COG1741	441347	3.07e-90	42.035	YhaK	Redox-sensitive bicupin YhaK, pirin superfamily	R	General function prediction only
BAA17669.1	COG0583	440348	3.73e-66	32.886	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
BAA17670.1	COG1193	440806	0.0	41.626	RqcU	Bacterial ribosome collision sensor RqcU, MutS2 ATPase family	J	Translation, ribosomal structure and biogenesis
BAA17671.1	COG0631	440396	4.32e-101	41.87	PTC1	Serine/threonine protein phosphatase PrpC	T	Signal transduction mechanisms
BAA17672.1	COG0661	440425	0.0	40.0	AarF	Predicted protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	H	Coenzyme transport and metabolism
BAA17676.1	COG0601	440366	4.48e-115	45.367	DppB	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	E	Amino acid transport and metabolism
BAA17677.1	COG1181	440794	2.07e-150	40.58	DdlA	D-alanine-D-alanine ligase or related ATP-grasp enzyme	M	Cell wall/membrane/envelope biogenesis
BAA17678.1	COG3932	443133	1.51e-62	37.313	ExoD	Exopolysaccharide synthesis protein ExoD	M	Cell wall/membrane/envelope biogenesis
BAA17679.1	COG2127	441730	5.81e-33	37.234	ClpS	ATP-dependent Clp protease adapter protein ClpS	O	Posttranslational modification, protein turnover, chaperones
BAA17680.1	COG0680	440444	9.21e-34	33.333	HyaD	Ni,Fe-hydrogenase maturation factor	C	Energy production and conversion
BAA17681.1	COG0360	440129	6.52e-37	46.667	RpsF	Ribosomal protein S6	J	Translation, ribosomal structure and biogenesis
BAA17682.1	COG0179	439949	4.53e-116	55.769	FAHD1	Oxaloacetate decarboxylase and tautomerase, fumarylacetoacetate (FAA) hydrolase family	C	Energy production and conversion
BAA17683.1	COG1413	441023	7.56e-24	40.0	HEAT	HEAT repeat	R	General function prediction only
BAA17684.1	COG0641	440406	7.8e-91	24.033	AslB	Sulfatase maturation enzyme AslB, radical SAM superfamily	O	Posttranslational modification, protein turnover, chaperones
BAA17688.1	COG0834	440596	9.45e-48	29.787	HisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	E	Amino acid transport and metabolism
BAA17689.1	COG2243	441844	1.3e-95	42.174	CobF	Precorrin-2 methylase	H	Coenzyme transport and metabolism
BAA17690.1	COG5661	444380	9.59e-79	41.341		Predicted secreted Zn-dependent protease	O	Posttranslational modification, protein turnover, chaperones
BAA17691.1	COG0083	439853	1.55e-149	47.195	ThrB	Homoserine kinase	E	Amino acid transport and metabolism
BAA17692.1	COG2334	441905	7.91e-33	19.811	SrkA	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist	T	Signal transduction mechanisms
BAA17693.1	COG1109	440726	1.92e-177	43.043	ManB	Phosphomannomutase	G	Carbohydrate transport and metabolism
BAA17694.1	COG4231	443375	2e-14	43.284	IorA	TPP-dependent indolepyruvate ferredoxin oxidoreductase, alpha subunit	C	Energy production and conversion
BAA17695.1	COG0410	440179	5.31e-110	51.271	LivF	ABC-type branched-chain amino acid transport system, ATPase component LivF	E	Amino acid transport and metabolism
BAA17696.1	COG0196	439966	2.79e-143	46.763	RibF	FAD synthase	H	Coenzyme transport and metabolism
BAA17697.1	COG4717	443752	2.46e-05	19.333	YhaN	Predicted ATPase SbcE/YhaN involved in DNA double-strand break repair, contains AAA domain	L	Replication, recombination and repair
BAA17698.1	COG5789	444499	1.39e-53	56.667	Pro1627	Uncharacterized cyanobacterial/plant protein Pro1627, DUF3143 (PF11341) family	C	Energy production and conversion
BAA17699.1	COG5761	444471	3.95e-27	67.568	Cp12	Cyanobacterial/chloroplast protein CP12, regulates Calvin cycle by forming a complex with GAPDH and phosphoribulokinase	C	Energy production and conversion
BAA17700.1	COG0180	439950	0.0	54.277	TrpS	Tryptophanyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis
BAA17702.1	COG1713	441319	1.21e-85	44.865	YqeK	Diadenosine tetraphosphatase YqeK or a related HD superfamily phosphohydrolase	T	Signal transduction mechanisms
BAA17703.1	COG0799	440562	1.82e-50	50.0	RsfS	Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits	J	Translation, ribosomal structure and biogenesis
BAA17705.1	COG0181	439951	3.72e-177	55.882	HemC	Porphobilinogen deaminase	H	Coenzyme transport and metabolism
BAA17706.1	COG0427	440196	0.0	48.364	ACH1	Propionyl CoA:succinate CoA transferase	C	Energy production and conversion
BAA17707.1	COG0857	440618	0.0	39.311	PtaN	BioD-like N-terminal domain of phosphotransacetylase	R	General function prediction only
BAA17708.1	COG5493	444244	2.32e-06	23.864		Uncharacterized protein, contains PD-(D/E)XK nuclease domain	R	General function prediction only
BAA17709.1	COG1489	441098	6.33e-129	53.165	SfsA	DNA-binding protein, stimulates sugar fermentation	G	Carbohydrate transport and metabolism
BAA17710.1	COG5783	444493	1.36e-101	60.989	CSAP	Chloroplast senescence-associated protein CSAP, DUF1997 (PF09366) domain	C	Energy production and conversion
BAA17711.1	COG0568	440334	6.04e-136	50.809	RpoD	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	K	Transcription
BAA17712.1	COG0602	440367	5.57e-89	37.561	QueE	Organic radical activating enzyme, includes 7-carboxy-7-deazaguanine synthase NrdG/QueE	H	Coenzyme transport and metabolism
BAA17713.1	COG0771	440534	2.86e-180	37.419	MurD	UDP-N-acetylmuramoylalanine-D-glutamate ligase	M	Cell wall/membrane/envelope biogenesis
BAA17714.1	COG0612	440377	8.71e-129	34.541	PqqL	Predicted Zn-dependent peptidase, M16 family	R	General function prediction only
BAA17715.1	COG0612	440377	3.85e-113	32.944	PqqL	Predicted Zn-dependent peptidase, M16 family	R	General function prediction only
BAA17716.1	COG2370	441937	3.24e-47	44.565	HupE	Hydrogenase/urease accessory protein HupE	O	Posttranslational modification, protein turnover, chaperones
BAA17717.1	COG0821	440583	0.0	47.396	IspG	4-hydroxy-3-methylbut-2-enyl diphosphate synthase IspG/GcpE	I	Lipid transport and metabolism
BAA17718.1	COG1403	441013	1.16e-14	40.625	McrA	HNH family endonuclease, includes 5-methylcytosine-specific restriction endonuclease McrA	V	Defense mechanisms
BAA17720.1	COG0187	439957	0.0	60.626	GyrB	DNA gyrase/topoisomerase IV, subunit B	L	Replication, recombination and repair
BAA17721.1	COG5791	444501	7.24e-42	56.471	CRR7	NAD(P)H dehydrogenase cyanobacteria/chloroplast-specific auxiliary subunit CRR7	C	Energy production and conversion
BAA17722.1	COG5734	444444	5.75e-07	58.974	PsbY	Photosystem II reaction center protein Y, PsbY	C	Energy production and conversion
BAA17723.1	COG0685	440449	1.09e-68	30.033	MetF	5,10-methylenetetrahydrofolate reductase	E	Amino acid transport and metabolism
BAA17724.1	COG1807	441412	4.62e-19	25.763	ArnT	PMT family glycosyltransferase ArnT/Agl22, involved in glycosylation of proteins and lipid IVA	M	Cell wall/membrane/envelope biogenesis
BAA17725.1	COG0520	440286	5.34e-102	28.851	CsdA	Selenocysteine lyase/Cysteine desulfurase	E	Amino acid transport and metabolism
BAA17726.1	COG5758	444468	4.07e-165	57.045	Tab2	RNA-binding protein Tab2, reqiured for psaB translation	C	Energy production and conversion
BAA17727.1	COG4319	443460	0.000246	21.186	YybH	SnoaL-fold ligand-binding domain	T	Signal transduction mechanisms
BAA17728.1	COG0338	440107	4.32e-94	38.206	Dam	DNA-adenine methylase	L	Replication, recombination and repair
BAA17729.1	COG3293	442522	4.24e-37	39.45		Transposase	X	Mobilome: prophages, transposons
BAA17730.1	COG1028	440651	2.04e-61	32.53	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I	Lipid transport and metabolism
BAA17731.1	COG2343	441912	4.36e-49	53.608		Uncharacterized conserved protein, DUF427 family	S	Function unknown
BAA17732.1	COG2197	441799	1.41e-39	26.066	CitB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	T	Signal transduction mechanisms
BAA17733.1	COG2205	441807	3.11e-56	35.021	KdpD	K+-sensing histidine kinase KdpD	T	Signal transduction mechanisms
BAA17734.1	COG0300	440069	8.69e-33	25.82	YqjQ	Short-chain dehydrogenase	R	General function prediction only
BAA17735.1	COG0616	440381	2.24e-84	45.411	SppA	Periplasmic serine protease, ClpP class	O	Posttranslational modification, protein turnover, chaperones
BAA17736.1	COG5767	444477	3.38e-82	50.595	Ycf51	Uncharacterized cyanobacterial/chloroplast membrane protein Ycf51, DUF2518 (PF10726) domain	C	Energy production and conversion
